Id,FriendlyName,Category,Priority,OriginalPriority,Name,ShortName,MarketId,Price,PricePerSlot,Slots,IconUrl,ImageUrl,BigImgUrlNote
5d3eb5b6a4b9361eab311902,Barrel for Five-seveN 5.7x28,Attachments,1 Low,1 Low,b'Barrel for Five-seveN 5.7x28',b'57 5.7x28',5d3eb5b6a4b9361eab311902,6497,6497.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/3/3e/Barrel_for_Five_seveN_5.7x28_icon.png/64px-Barrel_for_Five_seveN_5.7x28_icon.png?version=e010df7e2af99a630f56b94964b725e2',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/thumb/3/3e/Barrel_for_Five_seveN_5.7x28_icon.png/64px-Barrel_for_Five_seveN_5.7x28_icon.png?version=e010df7e2af99a630f56b94964b725e2',
5a6b60158dc32e000a31138b,Barrel with compensator for Glock 17 9x19,Attachments,1 Low,1 Low,b'Barrel with compensator for Glock 17 9x19',b'G17 9x19 comp',5a6b60158dc32e000a31138b,2000,2000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/59/Barrelwithcompensator.png?version=02fdb4eeed247951db8ad88fbb4d15aa',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/59/Barrelwithcompensator.png?version=02fdb4eeed247951db8ad88fbb4d15aa',
5b1fa9ea5acfc40018633c0a,Barrel with compensator for Glock 18C 9x19,Attachments,2 Medium,2 Medium,b'Barrel with compensator for Glock 18C 9x19',b'G18C 9x19 comp',5b1fa9ea5acfc40018633c0a,21000,21000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f5/Barrel_with_compensator_for_Glock_18C_9x19_Icon.png?version=cc245f5e9d59169dc09fdb77a86ae093',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f5/Barrel_with_compensator_for_Glock_18C_9x19_Icon.png?version=cc245f5e9d59169dc09fdb77a86ae093',
5d3ef698a4b9361182109872,Gemtech SFN-57 5.7x28mm silencer,Attachments,2 Medium,3 High,b'Gemtech SFN-57 5.7x28mm silencer',b'SFN-57',5d3ef698a4b9361182109872,49900,24950.0,2,b'https://tarkov-market.com/images/items/Gemtech_SFN-57_5.7x28mm_silencer.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/df/SFN-57_Icon.png?version=2b881386f07d5f36a175d46669f249ee',
5c0558060db834001b735271,GPNVG-18 Night Vision,Attachments,4 Ultra,3 High,b'GPNVG-18 Night Vision',b'GPNVG-18',5c0558060db834001b735271,159999,79999.5,2,b'https://tarkov-market.com/images/GPNVG-18.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a0/Gpnvgicon.png?version=ffc286929140c57f958b73e20142ca9d',
5a6b5f868dc32e000a311389,Basic barrel for Glock 17 9x19,Attachments,1 Low,1 Low,b'Basic barrel for Glock 17 9x19',b'G17 9x19',5a6b5f868dc32e000a311389,1682,1682.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/17/Glockbasic.png?version=7ed5ea8979caf53d0e645e0b3b3d61d3',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/17/Glockbasic.png?version=7ed5ea8979caf53d0e645e0b3b3d61d3',
5888961624597754281f93f3,Harris HBR Bipod,Attachments,2 Medium,3 High,b'Harris HBR Bipod',b'Harris HBR',5888961624597754281f93f3,40000,20000.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8b/Harris_HBR_Bipod_icon.png?version=4c9942332c1a4e4d27efd065e695600c',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8b/Harris_HBR_Bipod_icon.png?version=4c9942332c1a4e4d27efd065e695600c',
5c7fc87d2e221644f31c0298,BCM MOD.3 Tactical grip,Attachments,1 Low,1 Low,b'BCM MOD.3 Tactical grip',b'MOD3',5c7fc87d2e221644f31c0298,4000,4000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/d8/BCMMOD3GripIcon.png?version=60a293d13f86ffbe9609a4a151f5e0cd',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/d8/BCMMOD3GripIcon.png?version=60a293d13f86ffbe9609a4a151f5e0cd',
57ae0171245977343c27bfcf,Belomo PK-06 reflex sight,Attachments,2 Medium,2 Medium,b'Belomo PK-06 reflex sight',b'PK-06',57ae0171245977343c27bfcf,16500,16500.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/6/62/Pk-06icon.png?version=3efa0e0eedf6008c86fcf959eeb465d5',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/6/62/Pk-06icon.png?version=3efa0e0eedf6008c86fcf959eeb465d5',
56ea70acd2720b844b8b4594,Hensoldt FF 4-16x56 scope,Attachments,3 High,3 High,b'Hensoldt FF 4-16x56 scope',b'FF 4-16',56ea70acd2720b844b8b4594,62999,31499.5,2,b'https://tarkov-market.com/images/items/Hensoldt_FF_4-16x56_scope.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/ad/Ff3-12icon.png?version=d0e93ba8ad759de8b2b8e918f634cdc3',
5d025cc1d7ad1a53845279ef,HK Ergo PSG-1 style pistol grip for AR-15 based systems,Attachments,3 High,3 High,b'HK Ergo PSG-1 style pistol grip for AR-15 based systems',b'Ergo PSG-1 style',5d025cc1d7ad1a53845279ef,29000,29000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c5/ErgoPSG-1icon.png?version=0ca859371da218dca501f3d4fcbc6ae4',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c5/ErgoPSG-1icon.png?version=0ca859371da218dca501f3d4fcbc6ae4',
5cadd940ae9215051e1c2316,Beretta M9A3 Standard Rearsight,Attachments,1 Low,1 Low,b'Beretta M9A3 Standard Rearsight',b'M9A3 RS',5cadd940ae9215051e1c2316,2150,2150.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/42/M9A3StandardRearSightIcon.png?version=6cecbb4a4101aa369b1fe53f344b3a8e',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/42/M9A3StandardRearSightIcon.png?version=6cecbb4a4101aa369b1fe53f344b3a8e',
56d5a2bbd2720bb8418b456a,Black polymer Sig Sauer pistol grip for P226,Attachments,1 Low,1 Low,b'Black polymer Sig Sauer pistol grip for P226',b'BPGripP226',56d5a2bbd2720bb8418b456a,7000,7000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/3b/226Grip_Icon.gif?version=340a6c54cdc775c7ee45a99217752f15',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/3b/226Grip_Icon.gif?version=340a6c54cdc775c7ee45a99217752f15',
544a3a774bdc2d3a388b4567,Leupold Mark 4 HAMR 4x24mm DeltaPoint hybrid assault scope,Attachments,2 Medium,3 High,b'Leupold Mark 4 HAMR 4x24mm DeltaPoint hybrid assault scope',b'HAMR',544a3a774bdc2d3a388b4567,47990,23995.0,2,b'https://tarkov-market.com/images/items/Leupold_Mark_4_HAMR_4x24mm_DeltaPoint_hybrid_assault_scope.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/33/Hamricon.png?version=6cb4df029774b6f925c3becda875d4bf',
57cffe20245977632f391a9d,Magpul MOE AKM HAND GUARD (Stealth Gray) for AK,Attachments,2 Medium,3 High,b'Magpul MOE AKM HAND GUARD (Stealth Gray) for AK',b'MOE AKM',57cffe20245977632f391a9d,16296,16296.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/29/MOE_AKM_Icon.gif?version=1feac950e720eb5b3483ddd527f3ae4b',
5c0919b50db834001b7ce3b9,Maska 1Sch face shield,Attachments,3 High,3 High,b'Maska 1Sch face shield',b'1Sch FShield',5c0919b50db834001b7ce3b9,80000,40000.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/13/Maska_1Sh_face_shield_icon.gif?version=821a70ef7e9f95142ba1805be9f33363',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/13/Maska_1Sh_face_shield_icon.gif?version=821a70ef7e9f95142ba1805be9f33363',
5b86a0e586f7745b600ccb23,Bramit silencer for a Mosin rifle,Attachments,2 Medium,2 Medium,b'Bramit silencer for a Mosin rifle',b'Bramit',5b86a0e586f7745b600ccb23,30000,15000.0,2,b'https://tarkov-market.com/images/items/Bramit_silencer_for_a_Mosin_rifle.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/e/ef/BramitIcon.png?version=3d59d9fdedd24c8449d1613dd4a85a7f',
5b3a08b25acfc4001754880c,Bridge Sight Mount for P226,Attachments,1 Low,1 Low,b'Bridge Sight Mount for P226',b'Bridge P226',5b3a08b25acfc4001754880c,4100,4100.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/20/226Bridge_Icon.png?version=8467e3aa3af78a4ab431d6d3a522db2f',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/20/226Bridge_Icon.png?version=8467e3aa3af78a4ab431d6d3a522db2f',
5b7d37845acfc400170e2f87,British FAL/L1A1 7.62x51 30 rnd magazine,Attachments,1 Low,1 Low,b'British FAL/L1A1 7.62x51 30 rnd magazine',b'L1A1 30 7.62',5b7d37845acfc400170e2f87,5555,2777.5,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/af/L1A1_Mag_Icon.png?version=bba1685d812fd00941caeb00336f0c28',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/af/L1A1_Mag_Icon.png?version=bba1685d812fd00941caeb00336f0c28',
5c0e842486f77443a74d2976,Maska 1Sch face shield (Killa) (50/50),Attachments,3 High,3 High,b'Maska 1Sch face shield (Killa) (50/50)',b'1Sch FShield',5c0e842486f77443a74d2976,58888,29444.0,2,b'https://vignette.wikia.nocookie.net/escape-from-tarkov/images/9/92/Maska_1Sch_face_shield_%28Killa%29_icon.png/revision/latest?cb=20191103020150',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/13/Maska_1Sh_face_shield_icon.gif?version=821a70ef7e9f95142ba1805be9f33363',
5dfe6104585a0c3e995c7b82,NcSTAR ADO P4 Sniper 3-9x42 riflescope,Attachments,3 High,3 High,b'NcSTAR ADO P4 Sniper 3-9x42 riflescope',b'ADO P4',5dfe6104585a0c3e995c7b82,56999,28499.5,2,b'https://tarkov-market.com/images/items/NcSTAR_ADO_P4_Sniper_3-9x42_riflescope.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c4/NcSTAR_ADO_P4_Sniper_3-9x42_riflescope_icon.png?version=8ef0d52f93a73b33aa4fbbcf34659029',
5b099bf25acfc4001637e683,Buffer Tube adapter for SA-58,Attachments,1 Low,1 Low,b'Buffer Tube adapter for SA-58',b'SA-58 Tube',5b099bf25acfc4001637e683,2995,2995.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/22/SA58_Buffer_Icon.png?version=0e081e5832da7d6e3ada7debcc034925',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/22/SA58_Buffer_Icon.png?version=0e081e5832da7d6e3ada7debcc034925',
5cde77a9d7f00c000f261009,Buffer tube side folder adapter for M700,Attachments,1 Low,1 Low,b'Buffer tube side folder adapter for M700',b'fold.adapter',5cde77a9d7f00c000f261009,5777,5777.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/b/b8/Buffer_tube_side_folder_adapter_for_M700_icon.png?version=a88289ed5233796d639a4a8de5d0f005',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/b/b8/Buffer_tube_side_folder_adapter_for_M700_icon.png?version=a88289ed5233796d639a4a8de5d0f005',
5aa66be6e5b5b0214e506e97,Nightforce ATACR 7-35x56 riflescope,Attachments,3 High,3 High,b'Nightforce ATACR 7-35x56 riflescope',b'NF 7-35x56',5aa66be6e5b5b0214e506e97,66999,33499.5,2,b'https://tarkov-market.com/images/items/Nightforce_ATACR_7-35x56_riflescope.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/8/8b/Nightforce_ATACR_7-35x56Icon.png?version=c93ebaf2cf11cdea728d8ad970954301',
577d141e24597739c5255e01,Burris FastFire 3 Reflex Sight,Attachments,2 Medium,2 Medium,b'Burris FastFire 3 Reflex Sight',b'FF3',577d141e24597739c5255e01,11999,11999.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/0c/Ff3icon.png?version=c47ec55c0996405cb436a8879d8aae78',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/0c/Ff3icon.png?version=c47ec55c0996405cb436a8879d8aae78',
577d128124597739d65d0e56,Burris FastFire Weaver Base,Attachments,1 Low,1 Low,b'Burris FastFire Weaver Base',b'FFWB',577d128124597739d65d0e56,1650,1650.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/5e/Ffwb.png?version=c5e9c38092a8ebd31cc41523e133f140',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/5/5e/Ffwb.png?version=c5e9c38092a8ebd31cc41523e133f140',
5b2388675acfc4771e1be0be,Burris FullField TAC 30 1-4x24 riflescope,Attachments,2 Medium,2 Medium,b'Burris FullField TAC 30 1-4x24 riflescope',b'TAC 30',5b2388675acfc4771e1be0be,26999,13499.5,2,b'https://tarkov-market.com/images/items/Burris_FullField_TAC_30_1-4x24_riflescope.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/6/6a/TAC30_Icon.png?version=e5c032ef1fd258ac42851c389fd89cd5',
5cf50fc5d7f00c056c53f83c,CAA AKTS AK-74 Buffer Tube for AK and compatable (foldable),Attachments,1 Low,1 Low,b'CAA AKTS AK-74 Buffer Tube for AK and compatable (foldable)',b'foldable',5cf50fc5d7f00c056c53f83c,6900,3450.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/CAA_AKTS_AK-74_Buffer_Tube_for_AK_%28foldable%29_icon.png?version=8ea2da362111163bbeb8115435c5e6d3',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/CAA_AKTS_AK-74_Buffer_Tube_for_AK_%28foldable%29_icon.png?version=8ea2da362111163bbeb8115435c5e6d3',
5cf518cfd7f00c065b422214,CAA AKTS AK-74 Buffer Tube for AK and compatible,Attachments,1 Low,1 Low,b'CAA AKTS AK-74 Buffer Tube for AK and compatible',b'AKTS',5cf518cfd7f00c065b422214,6899,3449.5,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/13/AKTS_icon.png?version=4990bc40d7c5b33dbdd80093a4df1ef3',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/13/AKTS_icon.png?version=4990bc40d7c5b33dbdd80093a4df1ef3',
5d010d1cd7ad1a59283b1ce7,CAA HX-5 MP5 handguard,Attachments,1 Low,1 Low,b'CAA HX-5 MP5 handguard',b'HX-5',5d010d1cd7ad1a59283b1ce7,19510,9755.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/b/b6/CAA_HX-5_MP5_handguard_icon.png?version=23dfb0e79710538e4f565dda66c6a046',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/b/b6/CAA_HX-5_MP5_handguard_icon.png?version=23dfb0e79710538e4f565dda66c6a046',
5648ae314bdc2d3d1c8b457f,CAA RS47 foregrip for AK-compatible systems,Attachments,2 Medium,2 Medium,b'CAA RS47 foregrip for AK-compatible systems',b'CAA RS47',5648ae314bdc2d3d1c8b457f,11999,11999.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a0/Caars47.png?version=26f5c69b72802c2e5a14cdb3aef8e28d',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a0/Caars47.png?version=26f5c69b72802c2e5a14cdb3aef8e28d',
5df35e970b92095fd441e4d2,Orsis scope mount for T-5000M,Attachments,2 Medium,3 High,b'Orsis scope mount for T-5000M',b'T-5000 opt.',5df35e970b92095fd441e4d2,32000,16000.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c2/Orsis_scope_mount_for_T-5000M_icon.png?version=c0702da231c9fda56d0ba9af6b810fbc',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/c/c2/Orsis_scope_mount_for_T-5000M_icon.png?version=c0702da231c9fda56d0ba9af6b810fbc',
5df38a5fb74cd90030650cb6,Orsis T-5000 Pistol Grip,Attachments,3 High,3 High,b'Orsis T-5000 Pistol Grip',b'T-5000 Pg.',5df38a5fb74cd90030650cb6,39000,39000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/2b/Orsis_T-5000_Pistol_Grip_icon.png?version=1c2cedaf39589f403a7f1e9dbb3e48df',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/2b/Orsis_T-5000_Pistol_Grip_icon.png?version=1c2cedaf39589f403a7f1e9dbb3e48df',
5cf6935bd7f00c06585fb791,Carbine brake for SIG MPX by TACCOM,Attachments,1 Low,1 Low,b'Carbine brake for SIG MPX by TACCOM',b'TACCOM',5cf6935bd7f00c06585fb791,8500,8500.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/dc/TACCOM_Icon.png?version=b6e5ac57e4b996d583c8cf5ff56bdf53',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/dc/TACCOM_Icon.png?version=b6e5ac57e4b996d583c8cf5ff56bdf53',
5a7ad0c451dfba0013379712,Carver Custom 4 Port 9x19 muzzle brake,Attachments,1 Low,1 Low,b'Carver Custom 4 Port 9x19 muzzle brake',b'4Port',5a7ad0c451dfba0013379712,10000,10000.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/06/4port.png?version=54b8c8cf44507e4104e721b7ed787856',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/06/4port.png?version=54b8c8cf44507e4104e721b7ed787856',
5addc00b5acfc4001669f144,CASV 14 mount for M14,Attachments,1 Low,1 Low,b'CASV 14 mount for M14',b'CASV 14',5addc00b5acfc4001669f144,11777,5888.5,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/34/Casv14mounticon.png?version=e4a6570ba5e508980790cb18a2676b23',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/34/Casv14mounticon.png?version=e4a6570ba5e508980790cb18a2676b23',
55818a6f4bdc2db9688b456b,Charging handle,Attachments,1 Low,1 Low,b'Charging handle',b'',0,0,0,0,b'',b'',
5a0d63621526d8dba31fe3bf,PBS-1 7.62x39 silencer,Attachments,2 Medium,3 High,b'PBS-1 7.62x39 silencer',b'PBS-1',5a0d63621526d8dba31fe3bf,42850,21425.0,2,b'https://tarkov-market.com/images/items/PBS-1_7.62x39_silencer.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/da/Pbs-1icon.png?version=87e9f0f5a94414ff3fc8eb09c5aa654a',
5d44334ba4b9362b346d1948,Raptor C.Handle,Attachments,3 High,3 High,b'Raptor C.Handle',b'',0,0,0,0,b'',b'',
5947db3f86f77447880cf76f,Cobra EKP-8-02 reflex sight,Attachments,1 Low,1 Low,b'Cobra EKP-8-02 reflex sight',b'EKP-8-02',5947db3f86f77447880cf76f,9496,9496.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/4d/Ekp-8-02icon.png?version=dd457d21989ff2092a5784649ce7e2dd',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/4/4d/Ekp-8-02icon.png?version=dd457d21989ff2092a5784649ce7e2dd',
591c4efa86f7741030027726,Cobra EKP-8-18 reflex sight,Attachments,1 Low,1 Low,b'Cobra EKP-8-18 reflex sight',b'EKP-8-18',591c4efa86f7741030027726,6665,6665.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/2e/Ekp-8-18icon.png?version=2c81a69a091bd4cb8193c75c0460e548',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/2e/Ekp-8-18icon.png?version=2c81a69a091bd4cb8193c75c0460e548',
591c4e1186f77410354b316e,Cobra Family Sights Shade,Attachments,1 Low,1 Low,b'Cobra Family Sights Shade',b'Cobra shade',591c4e1186f77410354b316e,104,104.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a2/Cobracupicon.png?version=ca2455fdab08ada52fcb6251fd235ec9',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a2/Cobracupicon.png?version=ca2455fdab08ada52fcb6251fd235ec9',
55818ad54bdc2ddc698b4569,Collimator,Attachments,1 Low,1 Low,b'Collimator',b'',0,0,0,0,b'',b'',
5a33ca0fc4a282000d72292f,"COLT ""A2"" buffer tube",Attachments,1 Low,1 Low,"b'COLT ""A2"" buffer tube'",b'CA2',5a33ca0fc4a282000d72292f,4400,2200.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f6/Ca2buffertubeicon.png?version=f26d444ded0b05645f84d3298ce5e7a1',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/f/f6/Ca2buffertubeicon.png?version=f26d444ded0b05645f84d3298ce5e7a1',
55d4b9964bdc2d1d4e8b456e,Colt A2 AR-15 pistol grip,Attachments,1 Low,1 Low,b'Colt A2 AR-15 pistol grip',b'A2 Pistol',55d4b9964bdc2d1d4e8b456e,1399,1399.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7e/A2m4standard.png?version=5469f79c3bb903f063f02b3fe27e2d34',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7e/A2m4standard.png?version=5469f79c3bb903f063f02b3fe27e2d34',
55d5f46a4bdc2d1b198b4567,Colt A2 Rearsight AR-15,Attachments,1 Low,1 Low,b'Colt A2 Rearsight AR-15',b'CA2R',55d5f46a4bdc2d1b198b4567,700,700.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/e/e7/M4rearicon.png?version=f1b9b4e91d2067ad73f27ef5c46d7a3a',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/e/e7/M4rearicon.png?version=f1b9b4e91d2067ad73f27ef5c46d7a3a',
55d4887d4bdc2d962f8b4570,Colt AR-15 5.56x45 STANAG 30-round magazine,Attachments,1 Low,1 Low,b'Colt AR-15 5.56x45 STANAG 30-round magazine',b'STANAG',55d4887d4bdc2d962f8b4570,1700,850.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/26/Stanag30rndicon.png?version=22fda72154289764b85f902126a70362',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/2/26/Stanag30rndicon.png?version=22fda72154289764b85f902126a70362',
55d44fd14bdc2d962f8b456e,Colt AR-15 charging handle for AR-15,Attachments,1 Low,1 Low,b'Colt AR-15 charging handle for AR-15',b'AR-15 Charge',55d44fd14bdc2d962f8b456e,3950,3950.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/06/Ar15handleicon.png?version=5d1d3e4d7000260217b036218bcb1531',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/06/Ar15handleicon.png?version=5d1d3e4d7000260217b036218bcb1531',
5649be884bdc2d79388b4577,Colt buffer tube,Attachments,1 Low,1 Low,b'Colt buffer tube',b'CST',5649be884bdc2d79388b4577,1398,699.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/6/6b/Cstbuffertubeicon.png?version=9dc7fc81cd064df046116bc44f19ae6c',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/6/6b/Cstbuffertubeicon.png?version=9dc7fc81cd064df046116bc44f19ae6c',
5ae30e795acfc408fb139a0b,Colt M4 Front sight,Attachments,1 Low,1 Low,b'Colt M4 Front sight',b'M4 FS',5ae30e795acfc408fb139a0b,1998,1998.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/df/M4frontsighticon.png?version=cfd31ff597c487c354deb86c98ce9df8',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/d/df/M4frontsighticon.png?version=cfd31ff597c487c354deb86c98ce9df8',
5ae30db85acfc408fb139a05,Colt M4 Length handguard for AR-15 and compatibles,Attachments,1 Low,1 Low,b'Colt M4 Length handguard for AR-15 and compatibles',b'M4 Std.',5ae30db85acfc408fb139a05,2400,1200.0,2,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/3d/M4LengthHandguardIcon.png?version=6bd1383a46752d0eaed4d2539d592b3e',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/3/3d/M4LengthHandguardIcon.png?version=6bd1383a46752d0eaed4d2539d592b3e',
5a9fbb84a2750c00137fa685,Rotor 43 5.56x45 muzzle brake,Attachments,2 Medium,3 High,b'Rotor 43 5.56x45 muzzle brake',b'Rotor43 5.56x45',5a9fbb84a2750c00137fa685,35000,17500.0,2,b'https://tarkov-market.com/images/items/Rotor_43_5.56x45_muzzle_brake.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/a/a1/Icon_Rotor43_5.56x45.png?version=85b2a70bbc0b2fdcb42e6d4cf8909327',
544a38634bdc2d58388b4568,Colt USGI A2 5.56x45 Flashhider for AR-15,Attachments,1 Low,1 Low,b'Colt USGI A2 5.56x45 Flashhider for AR-15',b'USGI A2',544a38634bdc2d58388b4568,998,998.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/Usgia2.png?version=0bdcab5bf9e000f27351a9032435eef7',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/7/7c/Usgia2.png?version=0bdcab5bf9e000f27351a9032435eef7',
550aa4dd4bdc2dc9348b4569,Comb. muzzle device,Attachments,1 Low,1 Low,b'Comb. muzzle device',b'',0,0,0,0,b'',b'',
55818b164bdc2ddc698b456c,Comb. tact. Device,Attachments,1 Low,1 Low,b'Comb. tact. Device',b'',0,0,0,0,b'',b'',
5e01ea19e9dc277128008c0b,Rotor 43 7.62x54 muzzle brake,Attachments,2 Medium,3 High,b'Rotor 43 7.62x54 muzzle brake',b'Rotor43 7.62x54',5e01ea19e9dc277128008c0b,49990,24995.0,2,b'https://tarkov-market.com/images/items/Rotor_43_7.62x54_muzzle_brake.png',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/0/06/Rotor_43_7.62x54_muzzle_brake_icon.png?version=cda12e0fbb3a2f55febbba2dfcc90b0c',
5c1cdd302e221602b3137250,Compact mount for sights,Attachments,1 Low,1 Low,b'Compact mount for sights',b'Compact mount',5c1cdd302e221602b3137250,1190,1190.0,1,b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/17/Compact_mount_Mount_for_sights_icon.png?version=dedd6e264f03aad81f84bc905bfd82da',b'https://gamepedia.cursecdn.com/escapefromtarkov_gamepedia/1/17/Compact_mount_Mount_for_sights_icon.png?version=dedd6e264f03aad81f84bc905bfd82da',
55818acf4bdc2dde698b456b,CompactCollimator,Attachments,1 Low,1 Low,b'CompactCollimator',b'',0,0,0,0,b'',b'',
550aa4af4bdc2dd4348b456e,Compensator,Attachments,1 Low,1 Low,b'Compensator',b'',0,0,0,0,b'',b'',
